"","p","pos","u","sim","target_fdr","method","empirical_fdr","power","n_selected"
"69720",300,40,0,20,0.1,"Zinck",0,0.533333333333333,16
"69721",300,40,0,21,0.1,"Zinck",0,0.566666666666667,17
"69722",300,40,0,22,0.1,"Zinck",0.105263157894737,0.566666666666667,19
"69723",300,40,0,23,0.1,"Zinck",0,0.6,18
"69724",300,40,0,24,0.1,"Zinck",0,0.466666666666667,14
"69725",300,40,0,25,0.1,"Zinck",0.0454545454545455,0.7,22
"69726",300,40,0,26,0.1,"Zinck",0,0.266666666666667,8
"69727",300,40,0,27,0.1,"Zinck",0,0.7,21
"69728",300,40,0,28,0.1,"Zinck",0,0.566666666666667,17
"69729",300,40,0,29,0.1,"Zinck",0,0.4,12
"69730",300,40,0,30,0.1,"Zinck",0.157894736842105,0.533333333333333,19
"69731",300,40,0,31,0.1,"Zinck",0.0952380952380952,0.633333333333333,21
"69732",300,40,0,32,0.1,"Zinck",0.1,0.6,20
"69733",300,40,0,33,0.1,"Zinck",0,0.6,18
"69734",300,40,0,34,0.1,"Zinck",0.0454545454545455,0.7,22
"69735",300,40,0,35,0.1,"Zinck",0,0.566666666666667,17
"69736",300,40,0,36,0.1,"Zinck",0,0.733333333333333,22
"69737",300,40,0,37,0.1,"Zinck",0,0.6,18
"69738",300,40,0,38,0.1,"Zinck",0.0454545454545455,0.7,22
"69739",300,40,0,39,0.1,"Zinck",0.185185185185185,0.733333333333333,27
"69740",300,40,0,40,0.1,"Zinck",0.0476190476190476,0.666666666666667,21
"69741",300,40,0,41,0.1,"Zinck",0,0.6,18
"69742",300,40,0,42,0.1,"Zinck",0.0555555555555556,0.566666666666667,18
"69743",300,40,0,43,0.1,"Zinck",0,0.366666666666667,11
"69744",300,40,0,44,0.1,"Zinck",0,0.633333333333333,19
"69745",300,40,0,45,0.1,"Zinck",0.0909090909090909,0.666666666666667,22
"69746",300,40,0,46,0.1,"Zinck",0,0.5,15
"69747",300,40,0,47,0.1,"Zinck",0,0.5,15
"69748",300,40,0,48,0.1,"Zinck",0,0.566666666666667,17
"69749",300,40,0,49,0.1,"Zinck",0.125,0.7,24
"69750",300,40,0,50,0.1,"Zinck",0,0.666666666666667,20
"69751",300,40,0,51,0.1,"Zinck",0.214285714285714,0.733333333333333,28
"69752",300,40,0,52,0.1,"Zinck",0,0.533333333333333,16
"69753",300,40,0,53,0.1,"Zinck",0,0.533333333333333,16
"69754",300,40,0,54,0.1,"Zinck",0,0.166666666666667,5
"69755",300,40,0,55,0.1,"Zinck",0,0.266666666666667,8
"69756",300,40,0,56,0.1,"Zinck",0,0.5,15
"69757",300,40,0,57,0.1,"Zinck",0,0.466666666666667,14
"69758",300,40,0,58,0.1,"Zinck",0,0.433333333333333,13
"69759",300,40,0,59,0.1,"Zinck",0.1,0.6,20
"69760",300,40,0,60,0.1,"Zinck",0,0.566666666666667,17
"69761",300,40,0,61,0.1,"Zinck",0.0555555555555556,0.566666666666667,18
"69762",300,40,0,62,0.1,"Zinck",0.1,0.6,20
"69763",300,40,0,63,0.1,"Zinck",0.0526315789473684,0.6,19
"69764",300,40,0,64,0.1,"Zinck",0.04,0.8,25
"69765",300,40,0,65,0.1,"Zinck",0,0.566666666666667,17
"69766",300,40,0,66,0.1,"Zinck",0,0.5,15
"69767",300,40,0,67,0.1,"Zinck",0.0588235294117647,0.533333333333333,17
"69768",300,40,0,68,0.1,"Zinck",0.0476190476190476,0.666666666666667,21
"69769",300,40,0,69,0.1,"Zinck",0.0909090909090909,0.666666666666667,22
"69770",300,40,0,70,0.1,"Zinck",0,0.566666666666667,17
"69771",300,40,0,71,0.1,"Zinck",0,0.6,18
"69772",300,40,0,72,0.1,"Zinck",0.0869565217391304,0.7,23
"69773",300,40,0,73,0.1,"Zinck",0.0526315789473684,0.6,19
"69774",300,40,0,74,0.1,"Zinck",0.0588235294117647,0.533333333333333,17
"69775",300,40,0,75,0.1,"Zinck",0,0.566666666666667,17
"69776",300,40,0,76,0.1,"Zinck",0,0.633333333333333,19
"69777",300,40,0,77,0.1,"Zinck",0.0416666666666667,0.766666666666667,24
"69778",300,40,0,78,0.1,"Zinck",0.193548387096774,0.833333333333333,31
"69779",300,40,0,79,0.1,"Zinck",0,0.666666666666667,20
"69780",300,40,0,80,0.1,"Zinck",0.0588235294117647,0.533333333333333,17
"69781",300,40,0,81,0.1,"Zinck",0,0.5,15
"69782",300,40,0,82,0.1,"Zinck",0,0.366666666666667,11
"69783",300,40,0,83,0.1,"Zinck",0,0.166666666666667,5
"69784",300,40,0,84,0.1,"Zinck",0.0454545454545455,0.7,22
"69785",300,40,0,85,0.1,"Zinck",0.136363636363636,0.633333333333333,22
"69786",300,40,0,86,0.1,"Zinck",0,0.533333333333333,16
"69787",300,40,0,87,0.1,"Zinck",0,0.666666666666667,20
"69788",300,40,0,88,0.1,"Zinck",0,0.533333333333333,16
"69789",300,40,0,89,0.1,"Zinck",0,0.566666666666667,17
"69790",300,40,0,90,0.1,"Zinck",0.15,0.566666666666667,20
"69791",300,40,0,91,0.1,"Zinck",0,0.4,12
"69792",300,40,0,92,0.1,"Zinck",0,0.6,18
"69793",300,40,0,93,0.1,"Zinck",0.05,0.633333333333333,20
"69794",300,40,0,94,0.1,"Zinck",0.0454545454545455,0.7,22
"69795",300,40,0,95,0.1,"Zinck",0,0.466666666666667,14
"69796",300,40,0,96,0.1,"Zinck",0,0.4,12
"69797",300,40,0,97,0.1,"Zinck",0.0434782608695652,0.733333333333333,23
"69798",300,40,0,98,0.1,"Zinck",0,0.866666666666667,26
"69799",300,40,0,99,0.1,"Zinck",0,0.866666666666667,26
"69800",300,40,0,100,0.1,"Zinck",0,0.366666666666667,11
"69801",300,40,0,1,0.15,"Zinck",0.0869565217391304,0.7,23
"69802",300,40,0,2,0.15,"Zinck",0,0.366666666666667,11
"69803",300,40,0,3,0.15,"Zinck",0,0.566666666666667,17
"69804",300,40,0,4,0.15,"Zinck",0,0.5,15
"69805",300,40,0,5,0.15,"Zinck",0.05,0.633333333333333,20
"69806",300,40,0,6,0.15,"Zinck",0,0.666666666666667,20
"69807",300,40,0,7,0.15,"Zinck",0,0.5,15
"69808",300,40,0,8,0.15,"Zinck",0,0.7,21
"69809",300,40,0,9,0.15,"Zinck",0,0.633333333333333,19
"69810",300,40,0,10,0.15,"Zinck",0,0.4,12
"69811",300,40,0,11,0.15,"Zinck",0.05,0.633333333333333,20
"69812",300,40,0,12,0.15,"Zinck",0.111111111111111,0.8,27
"69813",300,40,0,13,0.15,"Zinck",0,0.366666666666667,11
"69814",300,40,0,14,0.15,"Zinck",0.25,0.5,20
"69815",300,40,0,15,0.15,"Zinck",0.0952380952380952,0.633333333333333,21
"69816",300,40,0,16,0.15,"Zinck",0.0384615384615385,0.833333333333333,26
"69817",300,40,0,17,0.15,"Zinck",0,0.566666666666667,17
"69818",300,40,0,18,0.15,"Zinck",0,0.8,24
"69819",300,40,0,19,0.15,"Zinck",0,0.666666666666667,20
"69820",300,40,0,20,0.15,"Zinck",0.0952380952380952,0.633333333333333,21
"69821",300,40,0,21,0.15,"Zinck",0,0.566666666666667,17
"69822",300,40,0,22,0.15,"Zinck",0.25,0.6,24
"69823",300,40,0,23,0.15,"Zinck",0,0.6,18
"69824",300,40,0,24,0.15,"Zinck",0,0.5,15
"69825",300,40,0,25,0.15,"Zinck",0.0454545454545455,0.7,22
"69826",300,40,0,26,0.15,"Zinck",0,0.3,9
"69827",300,40,0,27,0.15,"Zinck",0,0.7,21
"69828",300,40,0,28,0.15,"Zinck",0,0.566666666666667,17
"69829",300,40,0,29,0.15,"Zinck",0,0.4,12
"69830",300,40,0,30,0.15,"Zinck",0.217391304347826,0.6,23
"69831",300,40,0,31,0.15,"Zinck",0.0952380952380952,0.633333333333333,21
"69832",300,40,0,32,0.15,"Zinck",0.1,0.6,20
"69833",300,40,0,33,0.15,"Zinck",0,0.6,18
"69834",300,40,0,34,0.15,"Zinck",0.0454545454545455,0.7,22
"69835",300,40,0,35,0.15,"Zinck",0,0.6,18
"69836",300,40,0,36,0.15,"Zinck",0,0.766666666666667,23
"69837",300,40,0,37,0.15,"Zinck",0,0.6,18
"69838",300,40,0,38,0.15,"Zinck",0.0454545454545455,0.7,22
"69839",300,40,0,39,0.15,"Zinck",0.241379310344828,0.733333333333333,29
"69840",300,40,0,40,0.15,"Zinck",0.0909090909090909,0.666666666666667,22
"69841",300,40,0,41,0.15,"Zinck",0,0.6,18
"69842",300,40,0,42,0.15,"Zinck",0.0555555555555556,0.566666666666667,18
"69843",300,40,0,43,0.15,"Zinck",0,0.366666666666667,11
"69844",300,40,0,44,0.15,"Zinck",0,0.666666666666667,20
"69845",300,40,0,45,0.15,"Zinck",0.0909090909090909,0.666666666666667,22
"69846",300,40,0,46,0.15,"Zinck",0,0.566666666666667,17
"69847",300,40,0,47,0.15,"Zinck",0,0.5,15
"69848",300,40,0,48,0.15,"Zinck",0.05,0.633333333333333,20
"69849",300,40,0,49,0.15,"Zinck",0.192307692307692,0.7,26
"69850",300,40,0,50,0.15,"Zinck",0,0.666666666666667,20
"69851",300,40,0,51,0.15,"Zinck",0.214285714285714,0.733333333333333,28
"69852",300,40,0,52,0.15,"Zinck",0.0454545454545455,0.7,22
"69853",300,40,0,53,0.15,"Zinck",0,0.566666666666667,17
"69854",300,40,0,54,0.15,"Zinck",0,0.266666666666667,8
"69855",300,40,0,55,0.15,"Zinck",0,0.3,9
"69856",300,40,0,56,0.15,"Zinck",0,0.5,15
"69857",300,40,0,57,0.15,"Zinck",0,0.466666666666667,14
"69858",300,40,0,58,0.15,"Zinck",0,0.533333333333333,16
"69859",300,40,0,59,0.15,"Zinck",0.1,0.6,20
"69860",300,40,0,60,0.15,"Zinck",0,0.566666666666667,17
"69861",300,40,0,61,0.15,"Zinck",0.0555555555555556,0.566666666666667,18
"69862",300,40,0,62,0.15,"Zinck",0.1,0.6,20
"69863",300,40,0,63,0.15,"Zinck",0.1,0.6,20
"69864",300,40,0,64,0.15,"Zinck",0.04,0.8,25
"69865",300,40,0,65,0.15,"Zinck",0.0952380952380952,0.633333333333333,21
"69866",300,40,0,66,0.15,"Zinck",0,0.5,15
"69867",300,40,0,67,0.15,"Zinck",0.0555555555555556,0.566666666666667,18
"69868",300,40,0,68,0.15,"Zinck",0.0476190476190476,0.666666666666667,21
"69869",300,40,0,69,0.15,"Zinck",0.0909090909090909,0.666666666666667,22
"69870",300,40,0,70,0.15,"Zinck",0.0526315789473684,0.6,19
"69871",300,40,0,71,0.15,"Zinck",0,0.6,18
"69872",300,40,0,72,0.15,"Zinck",0.0869565217391304,0.7,23
"69873",300,40,0,73,0.15,"Zinck",0.05,0.633333333333333,20
"69874",300,40,0,74,0.15,"Zinck",0.0588235294117647,0.533333333333333,17
"69875",300,40,0,75,0.15,"Zinck",0,0.566666666666667,17
"69876",300,40,0,76,0.15,"Zinck",0,0.666666666666667,20
"69877",300,40,0,77,0.15,"Zinck",0.08,0.766666666666667,25
"69878",300,40,0,78,0.15,"Zinck",0.325,0.9,40
"69879",300,40,0,79,0.15,"Zinck",0,0.666666666666667,20
"69880",300,40,0,80,0.15,"Zinck",0.0555555555555556,0.566666666666667,18
"69881",300,40,0,81,0.15,"Zinck",0.0555555555555556,0.566666666666667,18
"69882",300,40,0,82,0.15,"Zinck",0,0.366666666666667,11
"69883",300,40,0,83,0.15,"Zinck",0,0.533333333333333,16
"69884",300,40,0,84,0.15,"Zinck",0.0454545454545455,0.7,22
"69885",300,40,0,85,0.15,"Zinck",0.136363636363636,0.633333333333333,22
"69886",300,40,0,86,0.15,"Zinck",0,0.533333333333333,16
"69887",300,40,0,87,0.15,"Zinck",0.0476190476190476,0.666666666666667,21
"69888",300,40,0,88,0.15,"Zinck",0.05,0.633333333333333,20
"69889",300,40,0,89,0.15,"Zinck",0,0.566666666666667,17
"69890",300,40,0,90,0.15,"Zinck",0.19047619047619,0.566666666666667,21
"69891",300,40,0,91,0.15,"Zinck",0.0625,0.5,16
"69892",300,40,0,92,0.15,"Zinck",0.0526315789473684,0.6,19
"69893",300,40,0,93,0.15,"Zinck",0.05,0.633333333333333,20
"69894",300,40,0,94,0.15,"Zinck",0.0434782608695652,0.733333333333333,23
"69895",300,40,0,95,0.15,"Zinck",0,0.533333333333333,16
"69896",300,40,0,96,0.15,"Zinck",0,0.566666666666667,17
"69897",300,40,0,97,0.15,"Zinck",0.0434782608695652,0.733333333333333,23
"69898",300,40,0,98,0.15,"Zinck",0,0.866666666666667,26
"69899",300,40,0,99,0.15,"Zinck",0,0.866666666666667,26
"69900",300,40,0,100,0.15,"Zinck",0,0.666666666666667,20
"69901",300,40,0,1,0.2,"Zinck",0.125,0.7,24
"69902",300,40,0,2,0.2,"Zinck",0,0.4,12
"69903",300,40,0,3,0.2,"Zinck",0,0.6,18
"69904",300,40,0,4,0.2,"Zinck",0,0.6,18
"69905",300,40,0,5,0.2,"Zinck",0.0476190476190476,0.666666666666667,21
"69906",300,40,0,6,0.2,"Zinck",0,0.7,21
"69907",300,40,0,7,0.2,"Zinck",0,0.5,15
"69908",300,40,0,8,0.2,"Zinck",0.0434782608695652,0.733333333333333,23
"69909",300,40,0,9,0.2,"Zinck",0,0.633333333333333,19
"69910",300,40,0,10,0.2,"Zinck",0,0.433333333333333,13
"69911",300,40,0,11,0.2,"Zinck",0.05,0.633333333333333,20
"69912",300,40,0,12,0.2,"Zinck",0.107142857142857,0.833333333333333,28
"69913",300,40,0,13,0.2,"Zinck",0,0.4,12
"69914",300,40,0,14,0.2,"Zinck",0.25,0.5,20
"69915",300,40,0,15,0.2,"Zinck",0.24,0.633333333333333,25
"69916",300,40,0,16,0.2,"Zinck",0.107142857142857,0.833333333333333,28
"69917",300,40,0,17,0.2,"Zinck",0,0.6,18
"69918",300,40,0,18,0.2,"Zinck",0,0.833333333333333,25
"69919",300,40,0,19,0.2,"Zinck",0,0.666666666666667,20
"69920",300,40,0,20,0.2,"Zinck",0.208333333333333,0.633333333333333,24
"69921",300,40,0,21,0.2,"Zinck",0,0.666666666666667,20
"69922",300,40,0,22,0.2,"Zinck",0.25,0.6,24
"69923",300,40,0,23,0.2,"Zinck",0,0.6,18
"69924",300,40,0,24,0.2,"Zinck",0,0.5,15
"69925",300,40,0,25,0.2,"Zinck",0.0454545454545455,0.7,22
"69926",300,40,0,26,0.2,"Zinck",0,0.3,9
"69927",300,40,0,27,0.2,"Zinck",0,0.7,21
"69928",300,40,0,28,0.2,"Zinck",0,0.6,18
"69929",300,40,0,29,0.2,"Zinck",0,0.4,12
"69930",300,40,0,30,0.2,"Zinck",0.269230769230769,0.633333333333333,26
"69931",300,40,0,31,0.2,"Zinck",0.0952380952380952,0.633333333333333,21
"69932",300,40,0,32,0.2,"Zinck",0.142857142857143,0.6,21
"69933",300,40,0,33,0.2,"Zinck",0,0.633333333333333,19
"69934",300,40,0,34,0.2,"Zinck",0.0454545454545455,0.7,22
"69935",300,40,0,35,0.2,"Zinck",0,0.6,18
"69936",300,40,0,36,0.2,"Zinck",0,0.766666666666667,23
"69937",300,40,0,37,0.2,"Zinck",0,0.6,18
"69938",300,40,0,38,0.2,"Zinck",0.0454545454545455,0.7,22
"69939",300,40,0,39,0.2,"Zinck",0.266666666666667,0.733333333333333,30
"69940",300,40,0,40,0.2,"Zinck",0.130434782608696,0.666666666666667,23
"69941",300,40,0,41,0.2,"Zinck",0.05,0.633333333333333,20
"69942",300,40,0,42,0.2,"Zinck",0.0555555555555556,0.566666666666667,18
"69943",300,40,0,43,0.2,"Zinck",0,0.366666666666667,11
"69944",300,40,0,44,0.2,"Zinck",0.12,0.733333333333333,25
"69945",300,40,0,45,0.2,"Zinck",0.0909090909090909,0.666666666666667,22
"69946",300,40,0,46,0.2,"Zinck",0.05,0.633333333333333,20
"69947",300,40,0,47,0.2,"Zinck",0,0.566666666666667,17
"69948",300,40,0,48,0.2,"Zinck",0.05,0.633333333333333,20
"69949",300,40,0,49,0.2,"Zinck",0.192307692307692,0.7,26
"69950",300,40,0,50,0.2,"Zinck",0,0.666666666666667,20
"69951",300,40,0,51,0.2,"Zinck",0.214285714285714,0.733333333333333,28
"69952",300,40,0,52,0.2,"Zinck",0.0454545454545455,0.7,22
"69953",300,40,0,53,0.2,"Zinck",0,0.666666666666667,20
"69954",300,40,0,54,0.2,"Zinck",0,0.266666666666667,8
"69955",300,40,0,55,0.2,"Zinck",0,0.366666666666667,11
"69956",300,40,0,56,0.2,"Zinck",0,0.533333333333333,16
"69957",300,40,0,57,0.2,"Zinck",0,0.466666666666667,14
"69958",300,40,0,58,0.2,"Zinck",0,0.533333333333333,16
"69959",300,40,0,59,0.2,"Zinck",0.1,0.6,20
"69960",300,40,0,60,0.2,"Zinck",0,0.566666666666667,17
"69961",300,40,0,61,0.2,"Zinck",0.0555555555555556,0.566666666666667,18
"69962",300,40,0,62,0.2,"Zinck",0.1,0.6,20
"69963",300,40,0,63,0.2,"Zinck",0.1,0.6,20
"69964",300,40,0,64,0.2,"Zinck",0.04,0.8,25
"69965",300,40,0,65,0.2,"Zinck",0.0952380952380952,0.633333333333333,21
"69966",300,40,0,66,0.2,"Zinck",0,0.533333333333333,16
"69967",300,40,0,67,0.2,"Zinck",0.1,0.6,20
"69968",300,40,0,68,0.2,"Zinck",0.0476190476190476,0.666666666666667,21
"69969",300,40,0,69,0.2,"Zinck",0.0909090909090909,0.666666666666667,22
"69970",300,40,0,70,0.2,"Zinck",0.0526315789473684,0.6,19
"69971",300,40,0,71,0.2,"Zinck",0,0.6,18
"69972",300,40,0,72,0.2,"Zinck",0.0869565217391304,0.7,23
"69973",300,40,0,73,0.2,"Zinck",0.05,0.633333333333333,20
"69974",300,40,0,74,0.2,"Zinck",0.0555555555555556,0.566666666666667,18
"69975",300,40,0,75,0.2,"Zinck",0,0.6,18
"69976",300,40,0,76,0.2,"Zinck",0.0434782608695652,0.733333333333333,23
"69977",300,40,0,77,0.2,"Zinck",0.115384615384615,0.766666666666667,26
"69978",300,40,0,78,0.2,"Zinck",0.386363636363636,0.9,44
"69979",300,40,0,79,0.2,"Zinck",0,0.7,21
"69980",300,40,0,80,0.2,"Zinck",0.19047619047619,0.566666666666667,21
"69981",300,40,0,81,0.2,"Zinck",0.0555555555555556,0.566666666666667,18
"69982",300,40,0,82,0.2,"Zinck",0,0.433333333333333,13
"69983",300,40,0,83,0.2,"Zinck",0,0.533333333333333,16
"69984",300,40,0,84,0.2,"Zinck",0.125,0.7,24
"69985",300,40,0,85,0.2,"Zinck",0.3,0.7,30
"69986",300,40,0,86,0.2,"Zinck",0.0555555555555556,0.566666666666667,18
"69987",300,40,0,87,0.2,"Zinck",0.0476190476190476,0.666666666666667,21
"69988",300,40,0,88,0.2,"Zinck",0.0909090909090909,0.666666666666667,22
"69989",300,40,0,89,0.2,"Zinck",0.05,0.633333333333333,20
"69990",300,40,0,90,0.2,"Zinck",0.19047619047619,0.566666666666667,21
"69991",300,40,0,91,0.2,"Zinck",0.0625,0.5,16
"69992",300,40,0,92,0.2,"Zinck",0.173913043478261,0.633333333333333,23
"69993",300,40,0,93,0.2,"Zinck",0.05,0.633333333333333,20
"69994",300,40,0,94,0.2,"Zinck",0.12,0.733333333333333,25
"69995",300,40,0,95,0.2,"Zinck",0,0.6,18
"69996",300,40,0,96,0.2,"Zinck",0,0.566666666666667,17
"69997",300,40,0,97,0.2,"Zinck",0.12,0.733333333333333,25
"69998",300,40,0,98,0.2,"Zinck",0,0.866666666666667,26
"69999",300,40,0,99,0.2,"Zinck",0,0.866666666666667,26
"70000",300,40,0,100,0.2,"Zinck",0.0454545454545455,0.7,22
"70001",300,40,0.5,1,0.05,"Zinck",0,0.233333333333333,7
"70002",300,40,0.5,2,0.05,"Zinck",0,0.0333333333333333,1
"70003",300,40,0.5,3,0.05,"Zinck",0,0.333333333333333,10
"70004",300,40,0.5,4,0.05,"Zinck",0,0.233333333333333,7
"70005",300,40,0.5,5,0.05,"Zinck",0,0.3,9
"70006",300,40,0.5,6,0.05,"Zinck",0,0.266666666666667,8
"70007",300,40,0.5,7,0.05,"Zinck",0,0.1,3
"70008",300,40,0.5,8,0.05,"Zinck",0,0.2,6
"70009",300,40,0.5,9,0.05,"Zinck",0,0.233333333333333,7
"70010",300,40,0.5,10,0.05,"Zinck",0,0.166666666666667,5
"70011",300,40,0.5,11,0.05,"Zinck",0,0.233333333333333,7
"70012",300,40,0.5,12,0.05,"Zinck",0,0.3,9
"70013",300,40,0.5,13,0.05,"Zinck",0,0.1,3
"70014",300,40,0.5,14,0.05,"Zinck",0,0.133333333333333,4
"70015",300,40,0.5,15,0.05,"Zinck",0,0.233333333333333,7
"70016",300,40,0.5,16,0.05,"Zinck",0,0.4,12
"70017",300,40,0.5,17,0.05,"Zinck",0,0.166666666666667,5
"70018",300,40,0.5,18,0.05,"Zinck",0,0.266666666666667,8
"70019",300,40,0.5,19,0.05,"Zinck",0,0.5,15
"70020",300,40,0.5,20,0.05,"Zinck",0,0.4,12
"70021",300,40,0.5,21,0.05,"Zinck",0,0.133333333333333,4
"70022",300,40,0.5,22,0.05,"Zinck",0,0.166666666666667,5
"70023",300,40,0.5,23,0.05,"Zinck",0,0.3,9
"70024",300,40,0.5,24,0.05,"Zinck",0,0.2,6
"70025",300,40,0.5,25,0.05,"Zinck",0,0.166666666666667,5
"70026",300,40,0.5,26,0.05,"Zinck",0,0.1,3
"70027",300,40,0.5,27,0.05,"Zinck",0,0.2,6
"70028",300,40,0.5,28,0.05,"Zinck",0,0.366666666666667,11
"70029",300,40,0.5,29,0.05,"Zinck",0,0.0666666666666667,2
"70030",300,40,0.5,30,0.05,"Zinck",0,0.266666666666667,8
"70031",300,40,0.5,31,0.05,"Zinck",0,0.4,12
"70032",300,40,0.5,32,0.05,"Zinck",0,0.2,6
"70033",300,40,0.5,33,0.05,"Zinck",0,0.433333333333333,13
"70034",300,40,0.5,34,0.05,"Zinck",0,0.3,9
"70035",300,40,0.5,35,0.05,"Zinck",0,0.3,9
"70036",300,40,0.5,36,0.05,"Zinck",0,0.166666666666667,5
"70037",300,40,0.5,37,0.05,"Zinck",0,0.333333333333333,10
"70038",300,40,0.5,38,0.05,"Zinck",0,0.233333333333333,7
"70039",300,40,0.5,39,0.05,"Zinck",0,0.266666666666667,8
"70040",300,40,0.5,40,0.05,"Zinck",0,0.166666666666667,5
"70041",300,40,0.5,41,0.05,"Zinck",0,0.133333333333333,4
"70042",300,40,0.5,42,0.05,"Zinck",0,0.3,9
"70043",300,40,0.5,43,0.05,"Zinck",0,0.0333333333333333,1
"70044",300,40,0.5,44,0.05,"Zinck",0,0.4,12
"70045",300,40,0.5,45,0.05,"Zinck",0,0.233333333333333,7
"70046",300,40,0.5,46,0.05,"Zinck",0,0.1,3
"70047",300,40,0.5,47,0.05,"Zinck",0,0.133333333333333,4
"70048",300,40,0.5,48,0.05,"Zinck",0,0.266666666666667,8
"70049",300,40,0.5,49,0.05,"Zinck",0,0.0666666666666667,2
"70050",300,40,0.5,50,0.05,"Zinck",0,0.5,15
"70051",300,40,0.5,51,0.05,"Zinck",0,0.333333333333333,10
"70052",300,40,0.5,52,0.05,"Zinck",0,0.4,12
"70053",300,40,0.5,53,0.05,"Zinck",0,0.366666666666667,11
"70054",300,40,0.5,54,0.05,"Zinck",0,0.1,3
"70055",300,40,0.5,55,0.05,"Zinck",0,0.0333333333333333,1
"70056",300,40,0.5,56,0.05,"Zinck",0,0.266666666666667,8
"70057",300,40,0.5,57,0.05,"Zinck",0.0909090909090909,0.333333333333333,11
"70058",300,40,0.5,58,0.05,"Zinck",0,0.3,9
"70059",300,40,0.5,59,0.05,"Zinck",0,0.2,6
"70060",300,40,0.5,60,0.05,"Zinck",0,0.4,12
"70061",300,40,0.5,61,0.05,"Zinck",0,0.233333333333333,7
"70062",300,40,0.5,62,0.05,"Zinck",0,0.2,6
"70063",300,40,0.5,63,0.05,"Zinck",0,0.166666666666667,5
"70064",300,40,0.5,64,0.05,"Zinck",0,0.466666666666667,14
"70065",300,40,0.5,65,0.05,"Zinck",0,0.366666666666667,11
"70066",300,40,0.5,66,0.05,"Zinck",0,0.333333333333333,10
"70067",300,40,0.5,67,0.05,"Zinck",0,0.166666666666667,5
"70068",300,40,0.5,68,0.05,"Zinck",0,0.4,12
"70069",300,40,0.5,69,0.05,"Zinck",0,0.4,12
"70070",300,40,0.5,70,0.05,"Zinck",0,0.233333333333333,7
"70071",300,40,0.5,71,0.05,"Zinck",0,0.266666666666667,8
"70072",300,40,0.5,72,0.05,"Zinck",0,0.266666666666667,8
"70073",300,40,0.5,73,0.05,"Zinck",0,0.3,9
"70074",300,40,0.5,74,0.05,"Zinck",0,0.3,9
"70075",300,40,0.5,75,0.05,"Zinck",0,0.2,6
"70076",300,40,0.5,76,0.05,"Zinck",0,0.133333333333333,4
"70077",300,40,0.5,77,0.05,"Zinck",0,0.166666666666667,5
"70078",300,40,0.5,78,0.05,"Zinck",0,0.433333333333333,13
"70079",300,40,0.5,79,0.05,"Zinck",0,0.4,12
"70080",300,40,0.5,80,0.05,"Zinck",0,0.3,9
"70081",300,40,0.5,81,0.05,"Zinck",0,0.233333333333333,7
"70082",300,40,0.5,82,0.05,"Zinck",0,0.433333333333333,13
"70083",300,40,0.5,83,0.05,"Zinck",0,0.166666666666667,5
"70084",300,40,0.5,84,0.05,"Zinck",0,0.3,9
"70085",300,40,0.5,85,0.05,"Zinck",0,0.3,9
"70086",300,40,0.5,86,0.05,"Zinck",0,0.4,12
"70087",300,40,0.5,87,0.05,"Zinck",0,0.2,6
"70088",300,40,0.5,88,0.05,"Zinck",0,0.3,9
"70089",300,40,0.5,89,0.05,"Zinck",0,0.433333333333333,13
"70090",300,40,0.5,90,0.05,"Zinck",0,0.333333333333333,10
"70091",300,40,0.5,91,0.05,"Zinck",0,0.0666666666666667,2
"70092",300,40,0.5,92,0.05,"Zinck",0,0.466666666666667,14
"70093",300,40,0.5,93,0.05,"Zinck",0,0.166666666666667,5
"70094",300,40,0.5,94,0.05,"Zinck",0,0.333333333333333,10
"70095",300,40,0.5,95,0.05,"Zinck",0,0.3,9
"70096",300,40,0.5,96,0.05,"Zinck",0,0.266666666666667,8
"70097",300,40,0.5,97,0.05,"Zinck",0,0.4,12
"70098",300,40,0.5,98,0.05,"Zinck",0,0.233333333333333,7
"70099",300,40,0.5,99,0.05,"Zinck",0,0.4,12
"70100",300,40,0.5,100,0.05,"Zinck",0,0.166666666666667,5
"70101",300,40,0.5,1,0.1,"Zinck",0,0.233333333333333,7
"70102",300,40,0.5,2,0.1,"Zinck",0,0.0333333333333333,1
"70103",300,40,0.5,3,0.1,"Zinck",0,0.333333333333333,10
"70104",300,40,0.5,4,0.1,"Zinck",0,0.333333333333333,10
"70105",300,40,0.5,5,0.1,"Zinck",0,0.3,9
"70106",300,40,0.5,6,0.1,"Zinck",0,0.266666666666667,8
"70107",300,40,0.5,7,0.1,"Zinck",0,0.1,3
"70108",300,40,0.5,8,0.1,"Zinck",0,0.366666666666667,11
"70109",300,40,0.5,9,0.1,"Zinck",0,0.233333333333333,7
"70110",300,40,0.5,10,0.1,"Zinck",0,0.166666666666667,5
"70111",300,40,0.5,11,0.1,"Zinck",0,0.233333333333333,7
"70112",300,40,0.5,12,0.1,"Zinck",0,0.433333333333333,13
"70113",300,40,0.5,13,0.1,"Zinck",0,0.1,3
"70114",300,40,0.5,14,0.1,"Zinck",0,0.133333333333333,4
"70115",300,40,0.5,15,0.1,"Zinck",0,0.233333333333333,7
"70116",300,40,0.5,16,0.1,"Zinck",0,0.566666666666667,17
"70117",300,40,0.5,17,0.1,"Zinck",0,0.166666666666667,5
"70118",300,40,0.5,18,0.1,"Zinck",0,0.333333333333333,10
