"","p","pos","u","sim","target_fdr","method","empirical_fdr","power","n_selected"
"2254",200,40,1,54,0.15,"LDA-KF",0,0,0
"2255",200,40,1,55,0.15,"LDA-KF",0,0,0
"2256",200,40,1,56,0.15,"LDA-KF",0,0,0
"2257",200,40,1,57,0.15,"LDA-KF",0,0,0
"2258",200,40,1,58,0.15,"LDA-KF",0,0.3,9
"2259",200,40,1,59,0.15,"LDA-KF",0,0,0
"2260",200,40,1,60,0.15,"LDA-KF",0,0,0
"2261",200,40,1,61,0.15,"LDA-KF",0,0.266666666666667,8
"2262",200,40,1,62,0.15,"LDA-KF",0,0,0
"2263",200,40,1,63,0.15,"LDA-KF",0,0,0
"2264",200,40,1,64,0.15,"LDA-KF",0,0,0
"2265",200,40,1,65,0.15,"LDA-KF",0,0,0
"2266",200,40,1,66,0.15,"LDA-KF",0,0,0
"2267",200,40,1,67,0.15,"LDA-KF",0,0,0
"2268",200,40,1,68,0.15,"LDA-KF",0,0.366666666666667,11
"2269",200,40,1,69,0.15,"LDA-KF",0,0.233333333333333,7
"2270",200,40,1,70,0.15,"LDA-KF",0,0,0
"2271",200,40,1,71,0.15,"LDA-KF",0,0.233333333333333,7
"2272",200,40,1,72,0.15,"LDA-KF",0,0.233333333333333,7
"2273",200,40,1,73,0.15,"LDA-KF",0,0,0
"2274",200,40,1,74,0.15,"LDA-KF",0.111111111111111,0.266666666666667,9
"2275",200,40,1,75,0.15,"LDA-KF",0,0.233333333333333,7
"2276",200,40,1,76,0.15,"LDA-KF",0,0,0
"2277",200,40,1,77,0.15,"LDA-KF",0,0,0
"2278",200,40,1,78,0.15,"LDA-KF",0,0.233333333333333,7
"2279",200,40,1,79,0.15,"LDA-KF",0,0,0
"2280",200,40,1,80,0.15,"LDA-KF",0,0,0
"2281",200,40,1,81,0.15,"LDA-KF",0,0.233333333333333,7
"2282",200,40,1,82,0.15,"LDA-KF",0,0.3,9
"2283",200,40,1,83,0.15,"LDA-KF",0,0,0
"2284",200,40,1,84,0.15,"LDA-KF",0,0,0
"2285",200,40,1,85,0.15,"LDA-KF",0,0,0
"2286",200,40,1,86,0.15,"LDA-KF",0,0,0
"2287",200,40,1,87,0.15,"LDA-KF",0,0,0
"2288",200,40,1,88,0.15,"LDA-KF",0,0.266666666666667,8
"2289",200,40,1,89,0.15,"LDA-KF",0,0.266666666666667,8
"2290",200,40,1,90,0.15,"LDA-KF",0,0,0
"2291",200,40,1,91,0.15,"LDA-KF",0,0,0
"2292",200,40,1,92,0.15,"LDA-KF",0,0.3,9
"2293",200,40,1,93,0.15,"LDA-KF",0,0,0
"2294",200,40,1,94,0.15,"LDA-KF",0,0,0
"2295",200,40,1,95,0.15,"LDA-KF",0,0,0
"2296",200,40,1,96,0.15,"LDA-KF",0,0.3,9
"2297",200,40,1,97,0.15,"LDA-KF",0,0.233333333333333,7
"2298",200,40,1,98,0.15,"LDA-KF",0,0.233333333333333,7
"2299",200,40,1,99,0.15,"LDA-KF",0,0.333333333333333,10
"2300",200,40,1,100,0.15,"LDA-KF",0,0,0
"2301",200,40,1,1,0.2,"LDA-KF",0,0,0
"2302",200,40,1,2,0.2,"LDA-KF",0,0,0
"2303",200,40,1,3,0.2,"LDA-KF",0,0.266666666666667,8
"2304",200,40,1,4,0.2,"LDA-KF",0,0.2,6
"2305",200,40,1,5,0.2,"LDA-KF",0,0.333333333333333,10
"2306",200,40,1,6,0.2,"LDA-KF",0,0.2,6
"2307",200,40,1,7,0.2,"LDA-KF",0,0,0
"2308",200,40,1,8,0.2,"LDA-KF",0,0,0
"2309",200,40,1,9,0.2,"LDA-KF",0,0,0
"2310",200,40,1,10,0.2,"LDA-KF",0,0,0
"2311",200,40,1,11,0.2,"LDA-KF",0,0.333333333333333,10
"2312",200,40,1,12,0.2,"LDA-KF",0,0.166666666666667,5
"2313",200,40,1,13,0.2,"LDA-KF",0,0,0
"2314",200,40,1,14,0.2,"LDA-KF",0,0.166666666666667,5
"2315",200,40,1,15,0.2,"LDA-KF",0,0,0
"2316",200,40,1,16,0.2,"LDA-KF",0,0.3,9
"2317",200,40,1,17,0.2,"LDA-KF",0,0.2,6
"2318",200,40,1,18,0.2,"LDA-KF",0,0.266666666666667,8
"2319",200,40,1,19,0.2,"LDA-KF",0,0,0
"2320",200,40,1,20,0.2,"LDA-KF",0,0,0
"2321",200,40,1,21,0.2,"LDA-KF",0,0.266666666666667,8
"2322",200,40,1,22,0.2,"LDA-KF",0,0.166666666666667,5
"2323",200,40,1,23,0.2,"LDA-KF",0,0.3,9
"2324",200,40,1,24,0.2,"LDA-KF",0,0.166666666666667,5
"2325",200,40,1,25,0.2,"LDA-KF",0,0,0
"2326",200,40,1,26,0.2,"LDA-KF",0,0.233333333333333,7
"2327",200,40,1,27,0.2,"LDA-KF",0,0,0
"2328",200,40,1,28,0.2,"LDA-KF",0,0.233333333333333,7
"2329",200,40,1,29,0.2,"LDA-KF",0,0.166666666666667,5
"2330",200,40,1,30,0.2,"LDA-KF",0,0.166666666666667,5
"2331",200,40,1,31,0.2,"LDA-KF",0,0,0
"2332",200,40,1,32,0.2,"LDA-KF",0,0.166666666666667,5
"2333",200,40,1,33,0.2,"LDA-KF",0,0.333333333333333,10
"2334",200,40,1,34,0.2,"LDA-KF",0,0,0
"2335",200,40,1,35,0.2,"LDA-KF",0,0.333333333333333,10
"2336",200,40,1,36,0.2,"LDA-KF",0,0,0
"2337",200,40,1,37,0.2,"LDA-KF",0,0,0
"2338",200,40,1,38,0.2,"LDA-KF",0,0.233333333333333,7
"2339",200,40,1,39,0.2,"LDA-KF",0.125,0.233333333333333,8
"2340",200,40,1,40,0.2,"LDA-KF",0,0.2,6
"2341",200,40,1,41,0.2,"LDA-KF",0,0,0
"2342",200,40,1,42,0.2,"LDA-KF",0,0,0
"2343",200,40,1,43,0.2,"LDA-KF",0,0,0
"2344",200,40,1,44,0.2,"LDA-KF",0,0.233333333333333,7
"2345",200,40,1,45,0.2,"LDA-KF",0,0.166666666666667,5
"2346",200,40,1,46,0.2,"LDA-KF",0,0.266666666666667,8
"2347",200,40,1,47,0.2,"LDA-KF",0,0.166666666666667,5
"2348",200,40,1,48,0.2,"LDA-KF",0.142857142857143,0.2,7
"2349",200,40,1,49,0.2,"LDA-KF",0.142857142857143,0.2,7
"2350",200,40,1,50,0.2,"LDA-KF",0,0.433333333333333,13
"2351",200,40,1,51,0.2,"LDA-KF",0,0.333333333333333,10
"2352",200,40,1,52,0.2,"LDA-KF",0,0.3,9
"2353",200,40,1,53,0.2,"LDA-KF",0,0.3,9
"2354",200,40,1,54,0.2,"LDA-KF",0,0,0
"2355",200,40,1,55,0.2,"LDA-KF",0.2,0.133333333333333,5
"2356",200,40,1,56,0.2,"LDA-KF",0,0,0
"2357",200,40,1,57,0.2,"LDA-KF",0,0,0
"2358",200,40,1,58,0.2,"LDA-KF",0,0.3,9
"2359",200,40,1,59,0.2,"LDA-KF",0,0.2,6
"2360",200,40,1,60,0.2,"LDA-KF",0,0.233333333333333,7
"2361",200,40,1,61,0.2,"LDA-KF",0,0.266666666666667,8
"2362",200,40,1,62,0.2,"LDA-KF",0,0,0
"2363",200,40,1,63,0.2,"LDA-KF",0,0.2,6
"2364",200,40,1,64,0.2,"LDA-KF",0,0.166666666666667,5
"2365",200,40,1,65,0.2,"LDA-KF",0,0.166666666666667,5
"2366",200,40,1,66,0.2,"LDA-KF",0,0.2,6
"2367",200,40,1,67,0.2,"LDA-KF",0,0,0
"2368",200,40,1,68,0.2,"LDA-KF",0,0.366666666666667,11
"2369",200,40,1,69,0.2,"LDA-KF",0,0.166666666666667,5
"2370",200,40,1,70,0.2,"LDA-KF",0,0.166666666666667,5
"2371",200,40,1,71,0.2,"LDA-KF",0,0.266666666666667,8
"2372",200,40,1,72,0.2,"LDA-KF",0,0.2,6
"2373",200,40,1,73,0.2,"LDA-KF",0,0,0
"2374",200,40,1,74,0.2,"LDA-KF",0,0.233333333333333,7
"2375",200,40,1,75,0.2,"LDA-KF",0,0.233333333333333,7
"2376",200,40,1,76,0.2,"LDA-KF",0,0.2,6
"2377",200,40,1,77,0.2,"LDA-KF",0,0,0
"2378",200,40,1,78,0.2,"LDA-KF",0,0.2,6
"2379",200,40,1,79,0.2,"LDA-KF",0,0.366666666666667,11
"2380",200,40,1,80,0.2,"LDA-KF",0,0.166666666666667,5
"2381",200,40,1,81,0.2,"LDA-KF",0.142857142857143,0.2,7
"2382",200,40,1,82,0.2,"LDA-KF",0,0.3,9
"2383",200,40,1,83,0.2,"LDA-KF",0,0.2,6
"2384",200,40,1,84,0.2,"LDA-KF",0,0,0
"2385",200,40,1,85,0.2,"LDA-KF",0,0.2,6
"2386",200,40,1,86,0.2,"LDA-KF",0,0.2,6
"2387",200,40,1,87,0.2,"LDA-KF",0,0,0
"2388",200,40,1,88,0.2,"LDA-KF",0,0.2,6
"2389",200,40,1,89,0.2,"LDA-KF",0,0.233333333333333,7
"2390",200,40,1,90,0.2,"LDA-KF",0,0.166666666666667,5
"2391",200,40,1,91,0.2,"LDA-KF",0,0.166666666666667,5
"2392",200,40,1,92,0.2,"LDA-KF",0,0.2,6
"2393",200,40,1,93,0.2,"LDA-KF",0,0.166666666666667,5
"2394",200,40,1,94,0.2,"LDA-KF",0,0.2,6
"2395",200,40,1,95,0.2,"LDA-KF",0,0.166666666666667,5
"2396",200,40,1,96,0.2,"LDA-KF",0,0.166666666666667,5
"2397",200,40,1,97,0.2,"LDA-KF",0,0.166666666666667,5
"2398",200,40,1,98,0.2,"LDA-KF",0,0.166666666666667,5
"2399",200,40,1,99,0.2,"LDA-KF",0,0.3,9
"2400",200,40,1,100,0.2,"LDA-KF",0,0,0
"2401",200,80,0,1,0.05,"LDA-KF",0.05,0.633333333333333,20
"2402",200,80,0,2,0.05,"LDA-KF",0,0,0
"2403",200,80,0,3,0.05,"LDA-KF",0,0,0
"2404",200,80,0,4,0.05,"LDA-KF",0.178571428571429,0.766666666666667,28
"2405",200,80,0,5,0.05,"LDA-KF",0,0,0
"2406",200,80,0,6,0.05,"LDA-KF",0,0.866666666666667,26
"2407",200,80,0,7,0.05,"LDA-KF",0.19047619047619,0.566666666666667,21
"2408",200,80,0,8,0.05,"LDA-KF",0.0454545454545455,0.7,22
"2409",200,80,0,9,0.05,"LDA-KF",0,0,0
"2410",200,80,0,10,0.05,"LDA-KF",0.19047619047619,0.566666666666667,21
"2411",200,80,0,11,0.05,"LDA-KF",0,0,0
"2412",200,80,0,12,0.05,"LDA-KF",0.166666666666667,0.666666666666667,24
"2413",200,80,0,13,0.05,"LDA-KF",0,0,0
"2414",200,80,0,14,0.05,"LDA-KF",0.05,0.633333333333333,20
"2415",200,80,0,15,0.05,"LDA-KF",0,0,0
"2416",200,80,0,16,0.05,"LDA-KF",0.08,0.766666666666667,25
"2417",200,80,0,17,0.05,"LDA-KF",0,0.766666666666667,23
"2418",200,80,0,18,0.05,"LDA-KF",0,0.666666666666667,20
"2419",200,80,0,19,0.05,"LDA-KF",0,0,0
"2420",200,80,0,20,0.05,"LDA-KF",0,0,0
"2421",200,80,0,21,0.05,"LDA-KF",0,0.7,21
"2422",200,80,0,22,0.05,"LDA-KF",0,0,0
"2423",200,80,0,23,0.05,"LDA-KF",0.137931034482759,0.833333333333333,29
"2424",200,80,0,24,0.05,"LDA-KF",0,0,0
"2425",200,80,0,25,0.05,"LDA-KF",0.05,0.633333333333333,20
"2426",200,80,0,26,0.05,"LDA-KF",0.214285714285714,0.733333333333333,28
"2427",200,80,0,27,0.05,"LDA-KF",0,0,0
"2428",200,80,0,28,0.05,"LDA-KF",0.16,0.7,25
"2429",200,80,0,29,0.05,"LDA-KF",0,0,0
"2430",200,80,0,30,0.05,"LDA-KF",0,0,0
"2431",200,80,0,31,0.05,"LDA-KF",0,0.666666666666667,20
"2432",200,80,0,32,0.05,"LDA-KF",0.357142857142857,0.6,28
"2433",200,80,0,33,0.05,"LDA-KF",0.1,0.6,20
"2434",200,80,0,34,0.05,"LDA-KF",0,0,0
"2435",200,80,0,35,0.05,"LDA-KF",0,0,0
"2436",200,80,0,36,0.05,"LDA-KF",0.142857142857143,0.8,28
"2437",200,80,0,37,0.05,"LDA-KF",0,0,0
"2438",200,80,0,38,0.05,"LDA-KF",0,0.666666666666667,20
"2439",200,80,0,39,0.05,"LDA-KF",0.0909090909090909,0.666666666666667,22
"2440",200,80,0,40,0.05,"LDA-KF",0,0,0
"2441",200,80,0,41,0.05,"LDA-KF",0.136363636363636,0.633333333333333,22
"2442",200,80,0,42,0.05,"LDA-KF",0,0,0
"2443",200,80,0,43,0.05,"LDA-KF",0.28,0.6,25
"2444",200,80,0,44,0.05,"LDA-KF",0,0,0
"2445",200,80,0,45,0.05,"LDA-KF",0,0,0
"2446",200,80,0,46,0.05,"LDA-KF",0.05,0.633333333333333,20
"2447",200,80,0,47,0.05,"LDA-KF",0,0,0
"2448",200,80,0,48,0.05,"LDA-KF",0,0,0
"2449",200,80,0,49,0.05,"LDA-KF",0,0,0
"2450",200,80,0,50,0.05,"LDA-KF",0.0434782608695652,0.733333333333333,23
"2451",200,80,0,51,0.05,"LDA-KF",0.0434782608695652,0.733333333333333,23
"2452",200,80,0,52,0.05,"LDA-KF",0,0.666666666666667,20
"2453",200,80,0,53,0.05,"LDA-KF",0.130434782608696,0.666666666666667,23
"2454",200,80,0,54,0.05,"LDA-KF",0,0,0
"2455",200,80,0,55,0.05,"LDA-KF",0,0,0
"2456",200,80,0,56,0.05,"LDA-KF",0.136363636363636,0.633333333333333,22
"2457",200,80,0,57,0.05,"LDA-KF",0,0,0
"2458",200,80,0,58,0.05,"LDA-KF",0.0476190476190476,0.666666666666667,21
"2459",200,80,0,59,0.05,"LDA-KF",0.1,0.6,20
"2460",200,80,0,60,0.05,"LDA-KF",0.136363636363636,0.633333333333333,22
"2461",200,80,0,61,0.05,"LDA-KF",0,0,0
"2462",200,80,0,62,0.05,"LDA-KF",0,0,0
"2463",200,80,0,63,0.05,"LDA-KF",0,0,0
"2464",200,80,0,64,0.05,"LDA-KF",0,0.7,21
"2465",200,80,0,65,0.05,"LDA-KF",0,0,0
"2466",200,80,0,66,0.05,"LDA-KF",0,0,0
"2467",200,80,0,67,0.05,"LDA-KF",0,0,0
"2468",200,80,0,68,0.05,"LDA-KF",0,0,0
"2469",200,80,0,69,0.05,"LDA-KF",0.08,0.766666666666667,25
"2470",200,80,0,70,0.05,"LDA-KF",0,0,0
"2471",200,80,0,71,0.05,"LDA-KF",0,0,0
"2472",200,80,0,72,0.05,"LDA-KF",0,0,0
"2473",200,80,0,73,0.05,"LDA-KF",0,0,0
"2474",200,80,0,74,0.05,"LDA-KF",0,0,0
"2475",200,80,0,75,0.05,"LDA-KF",0.230769230769231,0.666666666666667,26
"2476",200,80,0,76,0.05,"LDA-KF",0,0,0
"2477",200,80,0,77,0.05,"LDA-KF",0,0,0
"2478",200,80,0,78,0.05,"LDA-KF",0,0.7,21
"2479",200,80,0,79,0.05,"LDA-KF",0.136363636363636,0.633333333333333,22
"2480",200,80,0,80,0.05,"LDA-KF",0,0,0
"2481",200,80,0,81,0.05,"LDA-KF",0,0,0
"2482",200,80,0,82,0.05,"LDA-KF",0.05,0.633333333333333,20
"2483",200,80,0,83,0.05,"LDA-KF",0.0869565217391304,0.7,23
"2484",200,80,0,84,0.05,"LDA-KF",0,0.7,21
"2485",200,80,0,85,0.05,"LDA-KF",0.230769230769231,0.666666666666667,26
"2486",200,80,0,86,0.05,"LDA-KF",0,0,0
"2487",200,80,0,87,0.05,"LDA-KF",0,0,0
"2488",200,80,0,88,0.05,"LDA-KF",0,0,0
"2489",200,80,0,89,0.05,"LDA-KF",0.0869565217391304,0.7,23
"2490",200,80,0,90,0.05,"LDA-KF",0,0,0
"2491",200,80,0,91,0.05,"LDA-KF",0,0,0
"2492",200,80,0,92,0.05,"LDA-KF",0,0,0
"2493",200,80,0,93,0.05,"LDA-KF",0,0,0
"2494",200,80,0,94,0.05,"LDA-KF",0.148148148148148,0.766666666666667,27
"2495",200,80,0,95,0.05,"LDA-KF",0,0,0
"2496",200,80,0,96,0.05,"LDA-KF",0,0,0
"2497",200,80,0,97,0.05,"LDA-KF",0,0,0
"2498",200,80,0,98,0.05,"LDA-KF",0.0416666666666667,0.766666666666667,24
"2499",200,80,0,99,0.05,"LDA-KF",0.0434782608695652,0.733333333333333,23
"2500",200,80,0,100,0.05,"LDA-KF",0,0.7,21
"2501",200,80,0,1,0.1,"LDA-KF",0.0869565217391304,0.7,23
"2502",200,80,0,2,0.1,"LDA-KF",0,0.7,21
"2503",200,80,0,3,0.1,"LDA-KF",0.0555555555555556,0.566666666666667,18
"2504",200,80,0,4,0.1,"LDA-KF",0.12,0.733333333333333,25
"2505",200,80,0,5,0.1,"LDA-KF",0,0.633333333333333,19
"2506",200,80,0,6,0.1,"LDA-KF",0,0.766666666666667,23
"2507",200,80,0,7,0.1,"LDA-KF",0.387096774193548,0.633333333333333,31
"2508",200,80,0,8,0.1,"LDA-KF",0.12,0.733333333333333,25
"2509",200,80,0,9,0.1,"LDA-KF",0.125,0.7,24
"2510",200,80,0,10,0.1,"LDA-KF",0.227272727272727,0.566666666666667,22
"2511",200,80,0,11,0.1,"LDA-KF",0.0555555555555556,0.566666666666667,18
"2512",200,80,0,12,0.1,"LDA-KF",0.16,0.7,25
"2513",200,80,0,13,0.1,"LDA-KF",0.0555555555555556,0.566666666666667,18
"2514",200,80,0,14,0.1,"LDA-KF",0.0952380952380952,0.633333333333333,21
"2515",200,80,0,15,0.1,"LDA-KF",0,0.533333333333333,16
"2516",200,80,0,16,0.1,"LDA-KF",0.166666666666667,0.833333333333333,30
"2517",200,80,0,17,0.1,"LDA-KF",0,0.7,21
"2518",200,80,0,18,0.1,"LDA-KF",0.0476190476190476,0.666666666666667,21
"2519",200,80,0,19,0.1,"LDA-KF",0.0454545454545455,0.7,22
"2520",200,80,0,20,0.1,"LDA-KF",0.290322580645161,0.733333333333333,31
"2521",200,80,0,21,0.1,"LDA-KF",0,0.533333333333333,16
"2522",200,80,0,22,0.1,"LDA-KF",0.0909090909090909,0.666666666666667,22
"2523",200,80,0,23,0.1,"LDA-KF",0.185185185185185,0.733333333333333,27
"2524",200,80,0,24,0.1,"LDA-KF",0,0.5,15
"2525",200,80,0,25,0.1,"LDA-KF",0,0.366666666666667,11
"2526",200,80,0,26,0.1,"LDA-KF",0.1,0.6,20
"2527",200,80,0,27,0.1,"LDA-KF",0.0526315789473684,0.6,19
"2528",200,80,0,28,0.1,"LDA-KF",0.0434782608695652,0.733333333333333,23
"2529",200,80,0,29,0.1,"LDA-KF",0.15,0.566666666666667,20
"2530",200,80,0,30,0.1,"LDA-KF",0.125,0.466666666666667,16
"2531",200,80,0,31,0.1,"LDA-KF",0,0.666666666666667,20
"2532",200,80,0,32,0.1,"LDA-KF",0.28,0.6,25
"2533",200,80,0,33,0.1,"LDA-KF",0,0.566666666666667,17
"2534",200,80,0,34,0.1,"LDA-KF",0.0952380952380952,0.633333333333333,21
"2535",200,80,0,35,0.1,"LDA-KF",0.0625,0.5,16
"2536",200,80,0,36,0.1,"LDA-KF",0.258064516129032,0.766666666666667,31
"2537",200,80,0,37,0.1,"LDA-KF",0,0.4,12
"2538",200,80,0,38,0.1,"LDA-KF",0,0.733333333333333,22
"2539",200,80,0,39,0.1,"LDA-KF",0.12,0.733333333333333,25
"2540",200,80,0,40,0.1,"LDA-KF",0.208333333333333,0.633333333333333,24
"2541",200,80,0,41,0.1,"LDA-KF",0.166666666666667,0.666666666666667,24
"2542",200,80,0,42,0.1,"LDA-KF",0.227272727272727,0.566666666666667,22
"2543",200,80,0,43,0.1,"LDA-KF",0.227272727272727,0.566666666666667,22
"2544",200,80,0,44,0.1,"LDA-KF",0,0.666666666666667,20
"2545",200,80,0,45,0.1,"LDA-KF",0,0.666666666666667,20
"2546",200,80,0,46,0.1,"LDA-KF",0,0.633333333333333,19
"2547",200,80,0,47,0.1,"LDA-KF",0,0.5,15
"2548",200,80,0,48,0.1,"LDA-KF",0.0869565217391304,0.7,23
"2549",200,80,0,49,0.1,"LDA-KF",0.181818181818182,0.6,22
"2550",200,80,0,50,0.1,"LDA-KF",0.115384615384615,0.766666666666667,26
"2551",200,80,0,51,0.1,"LDA-KF",0.0833333333333333,0.733333333333333,24
"2552",200,80,0,52,0.1,"LDA-KF",0.0526315789473684,0.6,19
"2553",200,80,0,53,0.1,"LDA-KF",0.130434782608696,0.666666666666667,23
"2554",200,80,0,54,0.1,"LDA-KF",0.333333333333333,0.666666666666667,30
"2555",200,80,0,55,0.1,"LDA-KF",0.0625,0.5,16
"2556",200,80,0,56,0.1,"LDA-KF",0.142857142857143,0.6,21
"2557",200,80,0,57,0.1,"LDA-KF",0.105263157894737,0.566666666666667,19
"2558",200,80,0,58,0.1,"LDA-KF",0,0.666666666666667,20
"2559",200,80,0,59,0.1,"LDA-KF",0.142857142857143,0.6,21
"2560",200,80,0,60,0.1,"LDA-KF",0.142857142857143,0.6,21
"2561",200,80,0,61,0.1,"LDA-KF",0.173913043478261,0.633333333333333,23
"2562",200,80,0,62,0.1,"LDA-KF",0,0.366666666666667,11
"2563",200,80,0,63,0.1,"LDA-KF",0.105263157894737,0.566666666666667,19
"2564",200,80,0,64,0.1,"LDA-KF",0.153846153846154,0.733333333333333,26
"2565",200,80,0,65,0.1,"LDA-KF",0,0.733333333333333,22
"2566",200,80,0,66,0.1,"LDA-KF",0,0.366666666666667,11
"2567",200,80,0,67,0.1,"LDA-KF",0.15,0.566666666666667,20
"2568",200,80,0,68,0.1,"LDA-KF",0,0.6,18
"2569",200,80,0,69,0.1,"LDA-KF",0.08,0.766666666666667,25
"2570",200,80,0,70,0.1,"LDA-KF",0.136363636363636,0.633333333333333,22
"2571",200,80,0,71,0.1,"LDA-KF",0.111111111111111,0.533333333333333,18
"2572",200,80,0,72,0.1,"LDA-KF",0.0833333333333333,0.733333333333333,24
"2573",200,80,0,73,0.1,"LDA-KF",0,0.533333333333333,16
"2574",200,80,0,74,0.1,"LDA-KF",0,0.466666666666667,14
"2575",200,80,0,75,0.1,"LDA-KF",0,0.533333333333333,16
"2576",200,80,0,76,0.1,"LDA-KF",0.32258064516129,0.7,31
"2577",200,80,0,77,0.1,"LDA-KF",0,0.566666666666667,17
"2578",200,80,0,78,0.1,"LDA-KF",0,0.666666666666667,20
"2579",200,80,0,79,0.1,"LDA-KF",0.05,0.633333333333333,20
"2580",200,80,0,80,0.1,"LDA-KF",0.0952380952380952,0.633333333333333,21
"2581",200,80,0,81,0.1,"LDA-KF",0.0454545454545455,0.7,22
"2582",200,80,0,82,0.1,"LDA-KF",0,0.533333333333333,16
"2583",200,80,0,83,0.1,"LDA-KF",0,0.733333333333333,22
"2584",200,80,0,84,0.1,"LDA-KF",0.2,0.8,30
"2585",200,80,0,85,0.1,"LDA-KF",0.05,0.633333333333333,20
"2586",200,80,0,86,0.1,"LDA-KF",0.1,0.6,20
"2587",200,80,0,87,0.1,"LDA-KF",0,0.566666666666667,17
"2588",200,80,0,88,0.1,"LDA-KF",0.15,0.566666666666667,20
"2589",200,80,0,89,0.1,"LDA-KF",0.05,0.633333333333333,20
"2590",200,80,0,90,0.1,"LDA-KF",0,0.4,12
"2591",200,80,0,91,0.1,"LDA-KF",0.0555555555555556,0.566666666666667,18
"2592",200,80,0,92,0.1,"LDA-KF",0,0.533333333333333,16
"2593",200,80,0,93,0.1,"LDA-KF",0.0666666666666667,0.466666666666667,15
"2594",200,80,0,94,0.1,"LDA-KF",0.0416666666666667,0.766666666666667,24
"2595",200,80,0,95,0.1,"LDA-KF",0,0.633333333333333,19
"2596",200,80,0,96,0.1,"LDA-KF",0.0555555555555556,0.566666666666667,18
"2597",200,80,0,97,0.1,"LDA-KF",0.307692307692308,0.6,26
"2598",200,80,0,98,0.1,"LDA-KF",0,0.666666666666667,20
"2599",200,80,0,99,0.1,"LDA-KF",0.08,0.766666666666667,25
"2600",200,80,0,100,0.1,"LDA-KF",0.303030303030303,0.766666666666667,33
"2601",200,80,0,1,0.15,"LDA-KF",0.125,0.7,24
"2602",200,80,0,2,0.15,"LDA-KF",0,0.7,21
"2603",200,80,0,3,0.15,"LDA-KF",0.1,0.6,20
"2604",200,80,0,4,0.15,"LDA-KF",0.12,0.733333333333333,25
"2605",200,80,0,5,0.15,"LDA-KF",0.0869565217391304,0.7,23
"2606",200,80,0,6,0.15,"LDA-KF",0,0.833333333333333,25
"2607",200,80,0,7,0.15,"LDA-KF",0.357142857142857,0.6,28
"2608",200,80,0,8,0.15,"LDA-KF",0.214285714285714,0.733333333333333,28
"2609",200,80,0,9,0.15,"LDA-KF",0.185185185185185,0.733333333333333,27
"2610",200,80,0,10,0.15,"LDA-KF",0.366666666666667,0.633333333333333,30
"2611",200,80,0,11,0.15,"LDA-KF",0.1,0.6,20
"2612",200,80,0,12,0.15,"LDA-KF",0.3,0.7,30
"2613",200,80,0,13,0.15,"LDA-KF",0.266666666666667,0.733333333333333,30
"2614",200,80,0,14,0.15,"LDA-KF",0.136363636363636,0.633333333333333,22
"2615",200,80,0,15,0.15,"LDA-KF",0.130434782608696,0.666666666666667,23
"2616",200,80,0,16,0.15,"LDA-KF",0.178571428571429,0.766666666666667,28
"2617",200,80,0,17,0.15,"LDA-KF",0,0.7,21
"2618",200,80,0,18,0.15,"LDA-KF",0.04,0.8,25
"2619",200,80,0,19,0.15,"LDA-KF",0.0909090909090909,0.666666666666667,22
"2620",200,80,0,20,0.15,"LDA-KF",0.19047619047619,0.566666666666667,21
"2621",200,80,0,21,0.15,"LDA-KF",0,0.566666666666667,17
"2622",200,80,0,22,0.15,"LDA-KF",0.2,0.666666666666667,25
"2623",200,80,0,23,0.15,"LDA-KF",0.0769230769230769,0.8,26
"2624",200,80,0,24,0.15,"LDA-KF",0.0526315789473684,0.6,19
"2625",200,80,0,25,0.15,"LDA-KF",0,0.5,15
"2626",200,80,0,26,0.15,"LDA-KF",0.222222222222222,0.7,27
"2627",200,80,0,27,0.15,"LDA-KF",0.15,0.566666666666667,20
"2628",200,80,0,28,0.15,"LDA-KF",0.12,0.733333333333333,25
"2629",200,80,0,29,0.15,"LDA-KF",0.0555555555555556,0.566666666666667,18
"2630",200,80,0,30,0.15,"LDA-KF",0.117647058823529,0.5,17
"2631",200,80,0,31,0.15,"LDA-KF",0.0434782608695652,0.733333333333333,23
"2632",200,80,0,32,0.15,"LDA-KF",0.310344827586207,0.666666666666667,29
"2633",200,80,0,33,0.15,"LDA-KF",0.1,0.6,20
"2634",200,80,0,34,0.15,"LDA-KF",0,0.633333333333333,19
"2635",200,80,0,35,0.15,"LDA-KF",0.0588235294117647,0.533333333333333,17
"2636",200,80,0,36,0.15,"LDA-KF",0.358974358974359,0.833333333333333,39
"2637",200,80,0,37,0.15,"LDA-KF",0,0.4,12
"2638",200,80,0,38,0.15,"LDA-KF",0,0.766666666666667,23
"2639",200,80,0,39,0.15,"LDA-KF",0,0.733333333333333,22
"2640",200,80,0,40,0.15,"LDA-KF",0.393939393939394,0.666666666666667,33
"2641",200,80,0,41,0.15,"LDA-KF",0.0526315789473684,0.6,19
"2642",200,80,0,42,0.15,"LDA-KF",0,0.6,18
"2643",200,80,0,43,0.15,"LDA-KF",0.105263157894737,0.566666666666667,19
"2644",200,80,0,44,0.15,"LDA-KF",0.136363636363636,0.633333333333333,22
"2645",200,80,0,45,0.15,"LDA-KF",0.178571428571429,0.766666666666667,28
"2646",200,80,0,46,0.15,"LDA-KF",0.25,0.7,28
"2647",200,80,0,47,0.15,"LDA-KF",0,0.533333333333333,16
"2648",200,80,0,48,0.15,"LDA-KF",0.0454545454545455,0.7,22
